"TimeStamp_1","YYYY","MM","DD","hh","mm","WDIR","WSPD","rWSPD","Fetch","SWHft"
"2004-11-13 03:00:00",2004,11,13,3,0,110,4.1,8.2,16093.4,1.9435475934623
"2004-11-13 04:00:00",2004,11,13,4,0,80,2.1,4.1,16093.4,0.630804238213572
"2004-11-13 05:00:00",2004,11,13,5,0,350,11.3,2.1,16093.4,0.279856966539779
"2004-11-13 06:00:00",2004,11,13,6,0,50,5.1,11.3,16093.4,3.2707756477041
"2004-11-13 07:00:00",2004,11,13,7,0,310,8.2,5.1,16093.4,0.610971186693747
"2004-11-13 08:00:00",2004,11,13,8,0,90,8.8,8.2,16093.4,1.95569363342257
"2004-11-13 09:00:00",2004,11,13,9,0,260,4.6,8.8,16093.4,3.26955882798384
"2004-11-13 10:00:00",2004,11,13,10,0,220,1.5,4.6,16093.4,0.61882153220024
"2004-11-13 11:00:00",2004,11,13,11,0,190,6.2,1.5,16093.4,0.288900533470525
"2004-11-13 12:00:00",2004,11,13,12,0,10,9.8,6.2,16093.4,1.95671657823372
"2004-11-13 13:00:00",2004,11,13,13,0,230,1,9.8,16093.4,3.31818194564205
"2004-11-13 14:00:00",2004,11,13,14,0,320,4.6,1,16093.4,0.336632935637776
"2004-11-13 15:00:00",2004,11,13,15,0,240,2.1,4.6,16093.4,0.637611603142942
"2004-11-13 16:00:00",2004,11,13,16,0,10,10.3,2.1,16093.4,0.37489854303095
"2004-11-13 17:00:00",2004,11,13,17,0,80,3.1,10.3,16093.4,3.30618256485834
"2004-11-13 18:00:00",2004,11,13,18,0,310,10.3,3.1,16093.4,0.326002244969144
"2004-11-13 19:00:00",2004,11,13,19,0,250,1.5,10.3,16093.4,3.29768784558313
"2004-11-13 20:00:00",2004,11,13,20,0,120,2.6,1.5,16093.4,0.390010925350788
"2004-11-13 21:00:00",2004,11,13,21,0,60,4.6,2.6,16093.4,0.307656357902875
"2004-11-13 22:00:00",2004,11,13,22,0,310,4.1,4.6,16093.4,0.664215936781479
"2004-11-13 23:00:00",2004,11,13,23,0,40,11.3,4.1,16093.4,0.637970230287864
"2004-11-14",2004,11,14,0,0,330,4.1,11.3,16093.4,3.27216603575639
"2004-11-14 01:00:00",2004,11,14,1,0,70,4.1,4.1,16093.4,0.668348521465917
"2004-11-14 02:00:00",2004,11,14,2,0,30,4.6,4.1,16093.4,0.724258055629889
"2004-11-14 03:00:00",2004,11,14,3,0,160,1,4.6,16093.4,0.664227598872283
"2004-11-14 04:00:00",2004,11,14,4,0,30,2.1,1,16093.4,0.371491364289874
"2004-11-14 05:00:00",2004,11,14,5,0,120,1.5,2.1,16093.4,0.321701951919396
"2004-11-14 06:00:00",2004,11,14,6,0,270,4.6,1.5,16093.4,0.293749988960618
"2004-11-14 07:00:00",2004,11,14,7,0,100,8.8,4.6,16093.4,0.630569379066435
"2004-11-14 08:00:00",2004,11,14,8,0,50,6.2,8.8,16093.4,3.28953238802395
"2004-11-14 09:00:00",2004,11,14,9,0,360,5.7,6.2,16093.4,1.93050951412122
"2004-11-14 10:00:00",2004,11,14,10,0,310,2.6,5.7,16093.4,1.93261639908425
"2004-11-14 11:00:00",2004,11,14,11,0,20,9.3,2.6,16093.4,0.346126382263913
"2004-11-14 12:00:00",2004,11,14,12,0,300,5.7,9.3,16093.4,3.28489749551518
"2004-11-14 13:00:00",2004,11,14,13,0,70,5.7,5.7,16093.4,2.01363954809818
"2004-11-14 14:00:00",2004,11,14,14,0,310,4.6,5.7,16093.4,1.96503151029713
"2004-11-14 15:00:00",2004,11,14,15,0,350,7.2,4.6,16093.4,0.669435223997129
"2004-11-14 16:00:00",2004,11,14,16,0,60,3.6,7.2,16093.4,1.95434278939027
"2004-11-14 17:00:00",2004,11,14,17,0,320,4.6,3.6,16093.4,0.670620562254626
"2004-11-14 18:00:00",2004,11,14,18,0,360,1.5,4.6,16093.4,0.62677415370027
"2004-11-14 19:00:00",2004,11,14,19,0,10,9.8,1.5,16093.4,0.300126412122901
"2004-11-14 20:00:00",2004,11,14,20,0,50,8.8,9.8,16093.4,3.25857585344891
"2004-11-14 21:00:00",2004,11,14,21,0,300,6.7,8.8,16093.4,3.35388073763662
"2004-11-14 22:00:00",2004,11,14,22,0,300,11.3,6.7,16093.4,1.9558007077134
"2004-11-14 23:00:00",2004,11,14,23,0,100,4.1,11.3,16093.4,3.31735019359173
"2004-11-15",2004,11,15,0,0,270,5.7,4.1,16093.4,0.61749167127897
"2004-11-15 01:00:00",2004,11,15,1,0,70,1.5,5.7,16093.4,1.96247430028108
"2004-11-15 02:00:00",2004,11,15,2,0,330,1,1.5,16093.4,0.293772884638059
"2004-11-15 03:00:00",2004,11,15,3,0,350,8.2,1,16093.4,0.339776210284301
"2004-11-15 04:00:00",2004,11,15,4,0,60,7.2,8.2,16093.4,1.95687431639971
"2004-11-15 05:00:00",2004,11,15,5,0,190,10.8,7.2,16093.4,1.92341625108431
"2004-11-15 06:00:00",2004,11,15,6,0,130,0.5,10.8,16093.4,3.31245576741198
"2004-11-15 07:00:00",2004,11,15,7,0,250,8.8,0.5,16093.4,0.34884115282782
"2004-11-15 08:00:00",2004,11,15,8,0,40,7.7,8.8,16093.4,3.31338741062393
"2004-11-15 09:00:00",2004,11,15,9,0,240,5.7,7.7,16093.4,1.90958929883247
"2004-11-15 10:00:00",2004,11,15,10,0,320,4.6,5.7,16093.4,1.9511655023391
"2004-11-15 11:00:00",2004,11,15,11,0,20,10.8,4.6,16093.4,0.645276349733586
"2004-11-15 12:00:00",2004,11,15,12,0,320,4.6,10.8,16093.4,3.24912071501231
"2004-11-15 13:00:00",2004,11,15,13,0,190,3.1,4.6,16093.4,0.6597157339381
"2004-11-15 14:00:00",2004,11,15,14,0,280,9.3,3.1,16093.4,0.360801787900189
"2004-11-15 15:00:00",2004,11,15,15,0,250,6.2,9.3,16093.4,3.31934942283998
"2004-11-15 16:00:00",2004,11,15,16,0,360,11.3,6.2,16093.4,1.95340504103688
"2004-11-15 17:00:00",2004,11,15,17,0,40,2.6,11.3,16093.4,3.3164358689568
"2004-11-15 18:00:00",2004,11,15,18,0,30,3.1,2.6,16093.4,0.32470729797179
"2004-11-15 19:00:00",2004,11,15,19,0,10,6.7,3.1,16093.4,0.334391301931965
"2004-11-15 20:00:00",2004,11,15,20,0,320,6.7,6.7,16093.4,1.98829198424725
"2004-11-15 21:00:00",2004,11,15,21,0,110,9.8,6.7,16093.4,1.98399381992954
"2004-11-15 22:00:00",2004,11,15,22,0,210,1,9.8,16093.4,3.26700468638948
"2004-11-15 23:00:00",2004,11,15,23,0,90,2.6,1,16093.4,0.392207889791813
"2004-11-16",2004,11,16,0,0,330,12.4,2.6,16093.4,0.326196717871258
"2004-11-16 01:00:00",2004,11,16,1,0,330,9.3,12.4,16093.4,3.33560185728269
"2004-11-16 02:00:00",2004,11,16,2,0,120,5.7,9.3,16093.4,3.27319452482612
"2004-11-16 03:00:00",2004,11,16,3,0,160,2.6,5.7,16093.4,1.98498776278595
"2004-11-16 04:00:00",2004,11,16,4,0,30,4.1,2.6,16093.4,0.321455057871306
"2004-11-16 05:00:00",2004,11,16,5,0,340,7.7,4.1,16093.4,0.657318970536602
"2004-11-16 06:00:00",2004,11,16,6,0,30,10.3,7.7,16093.4,1.97798437377438
"2004-11-16 07:00:00",2004,11,16,7,0,270,4.6,10.3,16093.4,3.28932760157404
"2004-11-16 08:00:00",2004,11,16,8,0,260,4.6,4.6,16093.4,0.662584118755367
"2004-11-16 09:00:00",2004,11,16,9,0,310,6.2,4.6,16093.4,0.67979716835134
"2004-11-16 10:00:00",2004,11,16,10,0,280,8.2,6.2,16093.4,1.99869517941528
"2004-11-16 11:00:00",2004,11,16,11,0,0,0.25,8.2,16093.4,1.93290619897765
"2004-11-16 12:00:00",2004,11,16,12,0,250,8.8,0.25,16093.4,0.366810770351032
"2004-11-16 13:00:00",2004,11,16,13,0,160,2.6,8.8,16093.4,3.30092892876405
"2004-11-16 14:00:00",2004,11,16,14,0,360,9.3,2.6,16093.4,0.318394391188646
"2004-11-16 15:00:00",2004,11,16,15,0,300,10.8,9.3,16093.4,3.25547952836522
"2004-11-16 16:00:00",2004,11,16,16,0,110,6.2,10.8,16093.4,3.26376693565931
"2004-11-16 17:00:00",2004,11,16,17,0,350,9.3,6.2,16093.4,1.94919482094631
"2004-11-16 18:00:00",2004,11,16,18,0,80,2.1,9.3,16093.4,3.24928758991529
"2004-11-16 19:00:00",2004,11,16,19,0,130,4.6,2.1,16093.4,0.33438524835372
"2004-11-16 20:00:00",2004,11,16,20,0,230,4.1,4.6,16093.4,0.646019560061383
"2004-11-16 21:00:00",2004,11,16,21,0,80,3.1,4.1,16093.4,0.73507793097536
"2004-11-16 22:00:00",2004,11,16,22,0,320,4.6,3.1,16093.4,0.369448012370951
"2004-11-16 23:00:00",2004,11,16,23,0,260,1,4.6,16093.4,0.660803788572607
"2004-11-17",2004,11,17,0,0,210,1,1,16093.4,0.309386343374311
"2004-11-17 01:00:00",2004,11,17,1,0,180,1.5,1,16093.4,0.29954705467131
"2004-11-17 02:00:00",2004,11,17,2,0,320,4.6,1.5,16093.4,0.32330694278507
"2004-11-17 03:00:00",2004,11,17,3,0,330,7.2,4.6,16093.4,0.66417805166999
"2004-11-17 04:00:00",2004,11,17,4,0,200,2.6,7.2,16093.4,1.97270567180116
"2004-11-17 05:00:00",2004,11,17,5,0,330,4.6,2.6,16093.4,0.266714960776174
"2004-11-17 06:00:00",2004,11,17,6,0,100,4.1,4.6,16093.4,0.641115015450252
"2004-11-17 07:00:00",2004,11,17,7,0,310,4.6,4.1,16093.4,0.652255387655918
"2004-11-17 08:00:00",2004,11,17,8,0,130,10.3,4.6,16093.4,0.645356614616612
"2004-11-17 09:00:00",2004,11,17,9,0,40,12.4,10.3,16093.4,3.25199748181569
"2004-11-17 10:00:00",2004,11,17,10,0,360,5.7,12.4,16093.4,3.23326612662029
"2004-11-17 11:00:00",2004,11,17,11,0,260,1,5.7,16093.4,1.92508230406902
"2004-11-17 12:00:00",2004,11,17,12,0,350,9.3,1,16093.4,0.362034810891434
"2004-11-17 13:00:00",2004,11,17,13,0,40,3.6,9.3,16093.4,3.29557421584093
"2004-11-17 14:00:00",2004,11,17,14,0,260,4.1,3.6,16093.4,0.684227200788692
"2004-11-17 15:00:00",2004,11,17,15,0,20,5.1,4.1,16093.4,0.666934109019413
"2004-11-17 16:00:00",2004,11,17,16,0,270,2.6,5.1,16093.4,0.661977488028144
"2004-11-17 17:00:00",2004,11,17,17,0,120,9.8,2.6,16093.4,0.329123471162903
"2004-11-17 18:00:00",2004,11,17,18,0,120,12.4,9.8,16093.4,3.25949491991556
"2004-11-17 19:00:00",2004,11,17,19,0,260,4.1,12.4,16093.4,3.28134455166221
"2004-11-17 20:00:00",2004,11,17,20,0,300,5.1,4.1,16093.4,0.665574579395463
"2004-11-17 21:00:00",2004,11,17,21,0,0,0.25,5.1,16093.4,0.656489414639466
"2004-11-17 22:00:00",2004,11,17,22,0,180,2.6,0.25,16093.4,0.29003642732893
"2004-11-17 23:00:00",2004,11,17,23,0,180,3.1,2.6,16093.4,0.284382994105207
"2004-11-18",2004,11,18,0,0,70,3.1,3.1,16093.4,0.319115568286623
"2004-11-18 01:00:00",2004,11,18,1,0,260,3.6,3.1,16093.4,0.311740408994858
"2004-11-18 02:00:00",2004,11,18,2,0,170,7.2,3.6,16093.4,0.645720133534825
"2004-11-18 03:00:00",2004,11,18,3,0,30,5.7,7.2,16093.4,1.93410533632222
"2004-11-18 04:00:00",2004,11,18,4,0,360,5.7,5.7,16093.4,1.97857310017395
"2004-11-18 05:00:00",2004,11,18,5,0,320,4.1,5.7,16093.4,1.9672975405106
"2004-11-18 06:00:00",2004,11,18,6,0,90,5.7,4.1,16093.4,0.669507008971957
"2004-11-18 07:00:00",2004,11,18,7,0,10,7.2,5.7,16093.4,1.94911849384513
"2004-11-18 08:00:00",2004,11,18,8,0,70,17,7.2,16093.4,1.99243909964352
"2004-11-18 09:00:00",2004,11,18,9,0,210,1,17,16093.4,3.31047461340892
"2004-11-18 10:00:00",2004,11,18,10,0,60,4.6,1,16093.4,0.389912277144266
"2004-11-18 11:00:00",2004,11,18,11,0,320,4.6,4.6,16093.4,0.703874216950268
"2004-11-18 12:00:00",2004,11,18,12,0,330,8.2,4.6,16093.4,0.63859663456467
"2004-11-18 13:00:00",2004,11,18,13,0,320,4.6,8.2,16093.4,1.9707438219598
"2004-11-18 14:00:00",2004,11,18,14,0,250,1.5,4.6,16093.4,0.71158322807129
"2004-11-18 15:00:00",2004,11,18,15,0,10,8.8,1.5,16093.4,0.287182330007795
"2004-11-18 16:00:00",2004,11,18,16,0,10,9.3,8.8,16093.4,3.25321950766187
"2004-11-18 17:00:00",2004,11,18,17,0,260,1,9.3,16093.4,3.2381880959478
"2004-11-18 18:00:00",2004,11,18,18,0,300,1.5,1,16093.4,0.313409930967534
"2004-11-18 19:00:00",2004,11,18,19,0,310,2.6,1.5,16093.4,0.355141459056203
"2004-11-18 20:00:00",2004,11,18,20,0,160,2.1,2.6,16093.4,0.319709936815432
"2004-11-18 21:00:00",2004,11,18,21,0,270,2.1,2.1,16093.4,0.341596357616416
"2004-11-18 22:00:00",2004,11,18,22,0,10,11.8,2.1,16093.4,0.362565861656291
"2004-11-18 23:00:00",2004,11,18,23,0,30,2.1,11.8,16093.4,3.31582173901736
"2004-11-19",2004,11,19,0,0,100,4.1,2.1,16093.4,0.327626634085932
"2004-11-19 01:00:00",2004,11,19,1,0,80,6.7,4.1,16093.4,0.631128730034784
"2004-11-19 02:00:00",2004,11,19,2,0,40,8.8,6.7,16093.4,1.99238633262595
"2004-11-19 03:00:00",2004,11,19,3,0,330,12.9,8.8,16093.4,3.28320335666398
"2004-11-19 04:00:00",2004,11,19,4,0,290,1,12.9,16093.4,3.30447118787422
"2004-11-19 05:00:00",2004,11,19,5,0,180,1,1,16093.4,0.335833171163352
"2004-11-19 06:00:00",2004,11,19,6,0,290,7.2,1,16093.4,0.347537246913007
"2004-11-19 07:00:00",2004,11,19,7,0,310,4.6,7.2,16093.4,1.98412033643145
"2004-11-19 08:00:00",2004,11,19,8,0,30,10.3,4.6,16093.4,0.672233486015146
"2004-11-19 09:00:00",2004,11,19,9,0,310,9.8,10.3,16093.4,3.24977942127884
"2004-11-19 10:00:00",2004,11,19,10,0,310,9.8,9.8,16093.4,3.31898214581382
"2004-11-19 11:00:00",2004,11,19,11,0,30,2.1,9.8,16093.4,3.32523638322384
"2004-11-19 12:00:00",2004,11,19,12,0,120,5.1,2.1,16093.4,0.329103105443084
"2004-11-19 13:00:00",2004,11,19,13,0,70,5.1,5.1,16093.4,0.688323745648128
"2004-11-19 14:00:00",2004,11,19,14,0,0,0.25,5.1,16093.4,0.65656724892002
"2004-11-19 15:00:00",2004,11,19,15,0,0,0.25,0.25,16093.4,0.27295154055076
"2004-11-19 16:00:00",2004,11,19,16,0,20,3.1,0.25,16093.4,0.347194845611463
"2004-11-19 17:00:00",2004,11,19,17,0,290,1,3.1,16093.4,0.340792778390074
"2004-11-19 18:00:00",2004,11,19,18,0,260,5.7,1,16093.4,0.292742705747566
"2004-11-19 19:00:00",2004,11,19,19,0,50,9.3,5.7,16093.4,1.96893465337847
"2004-11-19 20:00:00",2004,11,19,20,0,50,9.3,9.3,16093.4,3.26162906733681
"2004-11-19 21:00:00",2004,11,19,21,0,240,2.1,9.3,16093.4,3.2845379585197
"2004-11-19 22:00:00",2004,11,19,22,0,0,0.25,2.1,16093.4,0.328524220965681
"2004-11-19 23:00:00",2004,11,19,23,0,50,2.1,0.25,16093.4,0.320567550607094
"2004-11-20",2004,11,20,0,0,300,8.8,2.1,16093.4,0.372551743229186
"2004-11-20 01:00:00",2004,11,20,1,0,130,12.4,8.8,16093.4,3.26899615055556
"2004-11-20 02:00:00",2004,11,20,2,0,310,5.1,12.4,16093.4,3.25133922927509
"2004-11-20 03:00:00",2004,11,20,3,0,240,2.6,5.1,16093.4,0.604873013718949
"2004-11-20 04:00:00",2004,11,20,4,0,240,3.1,2.6,16093.4,0.290320278273908
"2004-11-20 05:00:00",2004,11,20,5,0,320,4.6,3.1,16093.4,0.321920678033246
"2004-11-20 06:00:00",2004,11,20,6,0,300,7.7,4.6,16093.4,0.633607517614594
"2004-11-20 07:00:00",2004,11,20,7,0,120,5.7,7.7,16093.4,1.93923263098972
"2004-11-20 08:00:00",2004,11,20,8,0,60,1,5.7,16093.4,2.01005849499609
"2004-11-20 09:00:00",2004,11,20,9,0,230,4.1,1,16093.4,0.377438883355271
"2004-11-20 10:00:00",2004,11,20,10,0,30,3.1,4.1,16093.4,0.672062632793951
"2004-11-20 11:00:00",2004,11,20,11,0,360,8.8,3.1,16093.4,0.318528756139156
"2004-11-20 12:00:00",2004,11,20,12,0,270,2.6,8.8,16093.4,3.312335951024
"2004-11-20 13:00:00",2004,11,20,13,0,10,3.1,2.6,16093.4,0.319063683771396
"2004-11-20 14:00:00",2004,11,20,14,0,360,0.5,3.1,16093.4,0.3335552764271
"2004-11-20 15:00:00",2004,11,20,15,0,250,8.8,0.5,16093.4,0.349654907076268
"2004-11-20 16:00:00",2004,11,20,16,0,10,9.8,8.8,16093.4,3.27869978728346
"2004-11-20 17:00:00",2004,11,20,17,0,250,9.3,9.8,16093.4,3.32203948374354
"2004-11-20 18:00:00",2004,11,20,18,0,350,8.2,9.3,16093.4,3.27074232173203
"2004-11-20 19:00:00",2004,11,20,19,0,50,8.2,8.2,16093.4,1.96655552929468
"2004-11-20 20:00:00",2004,11,20,20,0,230,2.1,8.2,16093.4,1.93675668994169
"2004-11-20 21:00:00",2004,11,20,21,0,290,3.6,2.1,16093.4,0.326396747959475
"2004-11-20 22:00:00",2004,11,20,22,0,300,5.1,3.6,16093.4,0.692347096622412
"2004-11-20 23:00:00",2004,11,20,23,0,290,5.7,5.1,16093.4,0.63653752190567
"2004-11-21",2004,11,21,0,0,10,2.1,5.7,16093.4,1.96470375859839
"2004-11-21 01:00:00",2004,11,21,1,0,330,1.5,2.1,16093.4,0.294542724734475
"2004-11-21 02:00:00",2004,11,21,2,0,20,3.1,1.5,16093.4,0.328035258704164
"2004-11-21 03:00:00",2004,11,21,3,0,260,1.5,3.1,16093.4,0.353292511383173
"2004-11-21 04:00:00",2004,11,21,4,0,20,9.8,1.5,16093.4,0.319828990505834
"2004-11-21 05:00:00",2004,11,21,5,0,320,4.6,9.8,16093.4,3.28635420333087
"2004-11-21 06:00:00",2004,11,21,6,0,310,8.2,4.6,16093.4,0.653384056628361
"2004-11-21 07:00:00",2004,11,21,7,0,40,10.8,8.2,16093.4,1.91546193073252
"2004-11-21 08:00:00",2004,11,21,8,0,330,7.2,10.8,16093.4,3.22193244103202
"2004-11-21 09:00:00",2004,11,21,9,0,320,4.6,7.2,16093.4,1.94041009967701
"2004-11-21 10:00:00",2004,11,21,10,0,170,4.1,4.6,16093.4,0.650029359204607
"2004-11-21 11:00:00",2004,11,21,11,0,210,2.6,4.1,16093.4,0.650995507295767
"2004-11-21 12:00:00",2004,11,21,12,0,90,0.5,2.6,16093.4,0.325607985174747
"2004-11-21 13:00:00",2004,11,21,13,0,300,5.1,0.5,16093.4,0.328856418898526
"2004-11-21 14:00:00",2004,11,21,14,0,340,6.2,5.1,16093.4,0.645633990672744
"2004-11-21 15:00:00",2004,11,21,15,0,320,4.6,6.2,16093.4,1.93308272881809
"2004-11-21 16:00:00",2004,11,21,16,0,130,12.4,4.6,16093.4,0.644328499245942
"2004-11-21 17:00:00",2004,11,21,17,0,60,8.2,12.4,16093.4,3.28672748098724
"2004-11-21 18:00:00",2004,11,21,18,0,170,4.6,8.2,16093.4,2.00073792715542
"2004-11-21 19:00:00",2004,11,21,19,0,110,11.3,4.6,16093.4,0.610191547893853
"2004-11-21 20:00:00",2004,11,21,20,0,180,4.1,11.3,16093.4,3.29733341185745
"2004-11-21 21:00:00",2004,11,21,21,0,310,3.1,4.1,16093.4,0.690500462996358
"2004-11-21 22:00:00",2004,11,21,22,0,290,1,3.1,16093.4,0.338747106586513
"2004-11-21 23:00:00",2004,11,21,23,0,20,4.6,1,16093.4,0.310735717090822
"2004-11-22",2004,11,22,0,0,50,4.1,4.6,16093.4,0.666766742161194
"2004-11-22 01:00:00",2004,11,22,1,0,110,6.2,4.1,16093.4,0.678580858433136
"2004-11-22 02:00:00",2004,11,22,2,0,330,7.7,6.2,16093.4,1.92872878424556
"2004-11-22 03:00:00",2004,11,22,3,0,30,10.3,7.7,16093.4,2.00746362039986
"2004-11-22 04:00:00",2004,11,22,4,0,320,3.1,10.3,16093.4,3.26480222420477
"2004-11-22 05:00:00",2004,11,22,5,0,330,3.6,3.1,16093.4,0.359344215197818
"2004-11-22 06:00:00",2004,11,22,6,0,60,4.1,3.6,16093.4,0.690211022670168
"2004-11-22 07:00:00",2004,11,22,7,0,10,2.1,4.1,16093.4,0.661719906441405
"2004-11-22 08:00:00",2004,11,22,8,0,40,2.6,2.1,16093.4,0.31097267470309
"2004-11-22 09:00:00",2004,11,22,9,0,270,2.6,2.6,16093.4,0.329721479303127
"2004-11-22 10:00:00",2004,11,22,10,0,190,3.6,2.6,16093.4,0.346906473508705
"2004-11-22 11:00:00",2004,11,22,11,0,100,7.2,3.6,16093.4,0.684061897437079
"2004-11-22 12:00:00",2004,11,22,12,0,20,4.6,7.2,16093.4,1.93888135080135
"2004-11-22 13:00:00",2004,11,22,13,0,210,6.2,4.6,16093.4,0.684299573198062
"2004-11-22 14:00:00",2004,11,22,14,0,50,4.1,6.2,16093.4,1.92677468582988
"2004-11-22 15:00:00",2004,11,22,15,0,340,7.7,4.1,16093.4,0.675987863456138
"2004-11-22 16:00:00",2004,11,22,16,0,130,1.5,7.7,16093.4,1.95672761523831
"2004-11-22 17:00:00",2004,11,22,17,0,350,11.3,1.5,16093.4,0.33990096348418
"2004-11-22 18:00:00",2004,11,22,18,0,230,3.6,11.3,16093.4,3.2642261037237
"2004-11-22 19:00:00",2004,11,22,19,0,320,10.8,3.6,16093.4,0.637787553877954
"2004-11-22 20:00:00",2004,11,22,20,0,130,0.5,10.8,16093.4,3.30595392920371
"2004-11-22 21:00:00",2004,11,22,21,0,90,9.8,0.5,16093.4,0.314494760196336
"2004-11-22 22:00:00",2004,11,22,22,0,330,12.4,9.8,16093.4,3.29442070997696
"2004-11-22 23:00:00",2004,11,22,23,0,270,10.8,12.4,16093.4,3.24362982615554
"2004-11-23",2004,11,23,0,0,220,2.1,10.8,16093.4,3.31625688395574
"2004-11-23 01:00:00",2004,11,23,1,0,280,2.1,2.1,16093.4,0.337186275618367
"2004-11-23 02:00:00",2004,11,23,2,0,180,3.1,2.1,16093.4,0.29721180552553
"2004-11-23 03:00:00",2004,11,23,3,0,170,4.1,3.1,16093.4,0.309682460692575
"2004-11-23 04:00:00",2004,11,23,4,0,90,5.7,4.1,16093.4,0.690107398802448
"2004-11-23 05:00:00",2004,11,23,5,0,20,3.1,5.7,16093.4,1.96403224712754
"2004-11-23 06:00:00",2004,11,23,6,0,90,5.7,3.1,16093.4,0.36078725805081
"2004-11-23 07:00:00",2004,11,23,7,0,20,4.6,5.7,16093.4,1.96625535593243
"2004-11-23 08:00:00",2004,11,23,8,0,360,6.7,4.6,16093.4,0.606596998727275
"2004-11-23 09:00:00",2004,11,23,9,0,290,5.1,6.7,16093.4,1.97783604509626
"2004-11-23 10:00:00",2004,11,23,10,0,270,3.1,5.1,16093.4,0.697962491014667
"2004-11-23 11:00:00",2004,11,23,11,0,250,1.5,3.1,16093.4,0.338744088363442
"2004-11-23 12:00:00",2004,11,23,12,0,230,11.3,1.5,16093.4,0.335575639422748
"2004-11-23 13:00:00",2004,11,23,13,0,260,7.2,11.3,16093.4,3.30926843535235
"2004-11-23 14:00:00",2004,11,23,14,0,320,10.8,7.2,16093.4,2.02113096085636
"2004-11-23 15:00:00",2004,11,23,15,0,240,2.1,10.8,16093.4,3.24028502762603
"2004-11-23 16:00:00",2004,11,23,16,0,40,8.2,2.1,16093.4,0.330822366405533
"2004-11-23 17:00:00",2004,11,23,17,0,50,7.2,8.2,16093.4,1.97250972157074
"2004-11-23 18:00:00",2004,11,23,18,0,10,5.1,7.2,16093.4,1.98498119659076
"2004-11-23 19:00:00",2004,11,23,19,0,50,1,5.1,16093.4,0.646525589879028
"2004-11-23 20:00:00",2004,11,23,20,0,310,10.3,1,16093.4,0.309546284824924
"2004-11-23 21:00:00",2004,11,23,21,0,320,6.7,10.3,16093.4,3.29905653457907
"2004-11-23 22:00:00",2004,11,23,22,0,90,4.1,6.7,16093.4,1.90945840203795
"2004-11-23 23:00:00",2004,11,23,23,0,330,11.3,4.1,16093.4,0.668736658269522
"2004-11-24",2004,11,24,0,0,20,7.2,11.3,16093.4,3.29953994890795
"2004-11-24 01:00:00",2004,11,24,1,0,190,2.1,7.2,16093.4,1.99650079236699
"2004-11-24 02:00:00",2004,11,24,2,0,360,8.8,2.1,16093.4,0.294113273168532
"2004-11-24 03:00:00",2004,11,24,3,0,130,2.6,8.8,16093.4,3.27721778544255
"2004-11-24 04:00:00",2004,11,24,4,0,290,3.6,2.6,16093.4,0.371265196094127
"2004-11-24 05:00:00",2004,11,24,5,0,170,7.2,3.6,16093.4,0.691903179110589
"2004-11-24 06:00:00",2004,11,24,6,0,180,8.8,7.2,16093.4,2.00780556823642
"2004-11-24 07:00:00",2004,11,24,7,0,260,5.7,8.8,16093.4,3.2753395636515
"2004-11-24 08:00:00",2004,11,24,8,0,260,6.2,5.7,16093.4,1.93834158090316
"2004-11-24 09:00:00",2004,11,24,9,0,330,2.1,6.2,16093.4,1.97209018761218
"2004-11-24 10:00:00",2004,11,24,10,0,330,4.6,2.1,16093.4,0.32378518622348
"2004-11-24 11:00:00",2004,11,24,11,0,260,1.5,4.6,16093.4,0.662751134722419
"2004-11-24 12:00:00",2004,11,24,12,0,330,4.6,1.5,16093.4,0.275189885342827
"2004-11-24 13:00:00",2004,11,24,13,0,140,3.6,4.6,16093.4,0.649085054398931
"2004-11-24 14:00:00",2004,11,24,14,0,90,2.6,3.6,16093.4,0.655694274735289
"2004-11-24 15:00:00",2004,11,24,15,0,330,4.6,2.6,16093.4,0.390448839273009
"2004-11-24 16:00:00",2004,11,24,16,0,230,8.8,4.6,16093.4,0.659760745263366
"2004-11-24 17:00:00",2004,11,24,17,0,320,4.6,8.8,16093.4,3.31783930175014
"2004-11-24 18:00:00",2004,11,24,18,0,300,1.5,4.6,16093.4,0.715156934868546
"2004-11-24 19:00:00",2004,11,24,19,0,310,5.7,1.5,16093.4,0.373422149981065
"2004-11-24 20:00:00",2004,11,24,20,0,270,5.1,5.7,16093.4,2.02577826785328
"2004-11-24 21:00:00",2004,11,24,21,0,50,9.3,5.1,16093.4,0.71406561229425
"2004-11-24 22:00:00",2004,11,24,22,0,320,10.8,9.3,16093.4,3.29773690356583
"2004-11-24 23:00:00",2004,11,24,23,0,40,0.5,10.8,16093.4,3.31268041866399
"2004-11-25",2004,11,25,0,0,360,5.7,0.5,16093.4,0.318805019259097
"2004-11-25 01:00:00",2004,11,25,1,0,10,4.6,5.7,16093.4,1.94609528545731
"2004-11-25 02:00:00",2004,11,25,2,0,340,10.3,4.6,16093.4,0.662427436590762
"2004-11-25 03:00:00",2004,11,25,3,0,320,4.6,10.3,16093.4,3.24743506450369
"2004-11-25 04:00:00",2004,11,25,4,0,360,5.1,4.6,16093.4,0.670561919866327
"2004-11-25 05:00:00",2004,11,25,5,0,360,7.7,5.1,16093.4,0.669710722883004
"2004-11-25 06:00:00",2004,11,25,6,0,210,8.8,7.7,16093.4,2.00289923031438
"2004-11-25 07:00:00",2004,11,25,7,0,320,4.6,8.8,16093.4,3.32644727985369
